ID_Client,Annee_Naissance,Niveau_Education,Statut_Marital,Revenu,Enfants_Maison,Ados_Maison,Date_Inscription,Jours_Dernier_Achat,Achat_Vins,Achat_Fruits,Achat_Viandes,Achat_Poissons,Achat_Produits_Sucres,Achat_Produits_Or,Achats_Promotions,Achats_En_Ligne,Achats_Catalogue,Achats_En_Magasin,Visites_Web_Mois,Reponse_Campagne_3,Reponse_Campagne_4,Reponse_Campagne_5,Reponse_Campagne_1,Reponse_Campagne_2,Plainte,Cout_Contact_Z,Revenus_Z,Reponse_Derniere_Campagne,Statut_Marital_Texte,Total_Depense,Total_Achats,Depense_Moy_Par_Achat,Total_Campagnes_Acceptees,Jour_Inscription,Revenu_Moyen_Mois,Age_Inscription,Categorie_Age,Niveau_Education_Encode,Segmentation_Dépensier,cout par campagne,revenue par campagne
11100,1972,Graduation,single,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Divorced,63,5,9.0,0,Thursday,4317.75,41,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
4646,1951,2n Cycle,couple,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,Married,978,24,39.12,1,Sunday,6541.416666666667,62,Senior (51-65),1,Moyens Dépensier,0.5,1.8333333333333333
3037,1983,PhD,couple,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,Married,410,14,25.625,0,Thursday,4179.166666666667,30,Adulte (26-35),4,Moyens Dépensier,0.5,1.8333333333333333
1473,1960,2n Cycle,single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Single,72,5,10.285714285714286,0,Tuesday,3985.25,53,Senior (51-65),1,Moyens Dépensier,0.5,1.8333333333333333
1016,1959,PhD,single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Single,55,5,7.857142857142857,0,Sunday,2879.5,55,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
4518,1979,Graduation,couple,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,Together,1169,25,43.2962962962963,0,Saturday,7141.083333333333,34,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
9370,1945,PhD,couple,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,Married,1120,15,70.0,0,Friday,5487.166666666667,68,Vétéran (65+),4,Grand Dépensier,0.5,1.8333333333333333
8908,1959,Graduation,couple,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,Married,1097,19,54.85,0,Thursday,7266.25,55,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
8373,1979,Basic,couple,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Together,29,4,5.8,0,Tuesday,2049.5,34,Adulte (26-35),0,Petits Dépensier,0.5,1.8333333333333333
7533,1964,Graduation,couple,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,Married,187,9,14.384615384615383,0,Tuesday,4091.3333333333335,49,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2683,1969,Graduation,couple,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,Married,910,22,35.0,0,Saturday,4367.75,44,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
3629,1978,Graduation,single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,Single,145,7,16.11111111111111,0,Wednesday,3213.083333333333,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
10991,1960,Master,couple,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,Married,850,13,60.71428571428572,0,Friday,7421.5,52,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
5077,1979,Graduation,couple,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,Together,969,23,40.375,0,Saturday,6441.5,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
7431,1991,PhD,single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,Single,1820,16,107.05882352941175,1,Saturday,5677.166666666667,21,Jeune (18-25),4,Grand Dépensier,0.5,1.8333333333333333
3267,1963,Master,couple,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,Together,608,17,30.4,1,Wednesday,4774.0,51,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
999,1991,Graduation,single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,Single,730,24,29.2,2,Wednesday,7169.75,22,Jeune (18-25),2,Moyens Dépensier,0.5,1.8333333333333333
9215,1980,PhD,couple,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,Married,551,16,26.23809523809524,0,Wednesday,3664.5,32,Adulte (26-35),4,Moyens Dépensier,0.5,1.8333333333333333
2286,1962,Graduation,single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Single,114,6,14.25,0,Tuesday,4232.083333333333,51,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
1592,1970,Graduation,couple,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,Married,1724,15,114.93333333333334,2,Friday,7563.75,44,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
367,1978,2n Cycle,couple,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,Married,577,15,28.85,0,Tuesday,3045.833333333333,35,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
5234,1967,2n Cycle,couple,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,Together,81,5,11.571428571428571,0,Thursday,2562.75,46,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
9862,1969,Graduation,couple,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Together,33,5,4.714285714285714,0,Thursday,1826.5,44,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
9805,1953,Master,couple,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,Together,660,18,30.0,0,Thursday,4677.416666666667,60,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
6205,1967,Master,single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,Single,80,6,8.88888888888889,0,Monday,2713.083333333333,47,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
8442,1985,Master,couple,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Married,30,4,5.0,0,Wednesday,1625.8333333333333,28,Adulte (26-35),3,Petits Dépensier,0.5,1.8333333333333333
7386,1976,Graduation,single,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Divorced,43,4,8.6,0,Monday,2582.6666666666665,37,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
7215,1983,Graduation,single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,Single,1135,27,42.03703703703704,3,Tuesday,8497.5,30,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
1491,1965,2n Cycle,couple,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,Together,559,14,34.9375,0,Monday,5957.333333333333,48,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
11071,1984,Graduation,single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,Single,1923,15,120.1875,0,Sunday,6633.916666666667,29,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
3381,1953,Master,couple,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,Married,90,6,11.25,0,Sunday,4529.0,61,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
8268,1961,PhD,couple,0.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,Married,404,14,23.764705882352946,0,Thursday,0.0,52,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
11051,1956,PhD,couple,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,Together,661,19,28.73913043478261,0,Saturday,6448.0,58,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
8026,1952,Graduation,couple,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,Married,463,14,24.36842105263158,0,Monday,5249.833333333333,61,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
433,1958,Master,single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,Alone,632,18,27.47826086956522,0,Sunday,5110.916666666667,55,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
9597,1969,Graduation,couple,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,Married,725,18,38.1578947368421,0,Monday,6120.666666666667,45,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
1295,1963,Graduation,couple,0.0,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,Married,725,18,38.1578947368421,0,Sunday,0.0,50,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
5290,1964,PhD,couple,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,Married,279,11,17.4375,0,Wednesday,3462.583333333333,49,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
1685,1967,PhD,couple,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,Together,1482,22,64.43478260869566,1,Sunday,5248.416666666667,46,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
5342,1976,Basic,single,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Divorced,29,4,4.833333333333333,0,Wednesday,795.6666666666666,36,Adulte confirmé (36-50),0,Petits Dépensier,0.5,1.8333333333333333
9579,1959,PhD,couple,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,Married,106,6,11.77777777777778,0,Sunday,2813.5,54,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
7660,1973,PhD,single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,Alone,49,4,8.166666666666666,1,Monday,2988.333333333333,41,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
1461,1965,PhD,single,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Divorced,38,5,5.428571428571429,0,Sunday,3076.75,48,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
821,1992,Master,single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,Single,2077,21,94.4090909090909,0,Friday,7738.25,20,Jeune (18-25),3,Grand Dépensier,0.5,1.8333333333333333
11084,1976,Master,couple,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,Together,1053,15,61.94117647058823,0,Thursday,5425.333333333333,37,Adulte confirmé (36-50),3,Grand Dépensier,0.5,1.8333333333333333
8690,1962,Graduation,couple,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,Married,1385,22,60.21739130434783,0,Friday,7175.916666666667,51,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
2937,1974,PhD,single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,Single,871,22,34.84,0,Wednesday,5696.0,39,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
9701,1988,Graduation,couple,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,Together,312,9,26.0,0,Tuesday,3490.25,25,Jeune (18-25),2,Moyens Dépensier,0.5,1.8333333333333333
9949,1976,Graduation,couple,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,Married,877,12,58.46666666666667,0,Thursday,4984.083333333333,36,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
10837,1975,Graduation,couple,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,Married,68,5,11.333333333333334,0,Sunday,1996.4166666666667,37,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
3120,1981,Graduation,couple,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,Together,22,3,5.5,0,Wednesday,3212.25,32,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
5885,1973,2n Cycle,couple,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,Married,211,9,13.1875,0,Wednesday,2974.0,39,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
4050,1966,Master,couple,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Married,127,7,15.875,0,Saturday,4133.75,48,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
3830,1953,Master,couple,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,Married,459,15,28.6875,0,Thursday,4946.166666666667,61,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
7987,1969,Graduation,couple,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,Married,460,15,24.21052631578948,1,Friday,5478.916666666667,45,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
7798,1972,2n Cycle,couple,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,Together,429,13,25.23529411764705,0,Friday,3862.0,40,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
92,1988,Graduation,single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,Alone,89,7,8.090909090909092,0,Monday,2848.0,26,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
7055,1952,PhD,couple,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,Together,1021,24,39.26923076923077,0,Tuesday,5084.166666666667,60,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
10240,1949,Graduation,couple,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,Together,1381,20,65.76190476190476,2,Tuesday,5781.0,64,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
3025,1958,Graduation,single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Single,306,12,20.4,0,Monday,4163.916666666667,55,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
9283,1978,Graduation,single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Single,18,3,4.5,0,Thursday,5016.583333333333,35,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
9970,1977,Graduation,couple,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,Together,162,8,18.0,0,Thursday,4614.583333333333,36,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2730,1955,Graduation,single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,Single,1231,17,68.38888888888889,0,Tuesday,6693.083333333333,58,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
2795,1958,Master,single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Single,13,3,3.25,0,Monday,2543.583333333333,55,Senior (51-65),3,Petits Dépensier,0.5,1.8333333333333333
9260,1945,PhD,couple,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,Married,1706,25,63.18518518518518,0,Monday,5863.0,67,Vétéran (65+),4,Grand Dépensier,0.5,1.8333333333333333
8182,1984,Graduation,couple,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,Married,121,7,11.0,0,Sunday,1935.6666666666667,30,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
10095,1975,PhD,single,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,Divorced,1293,19,64.65,0,Wednesday,6180.416666666667,38,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
8475,1973,PhD,couple,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,Married,1608,22,43.45945945945946,0,Saturday,13103.583333333334,41,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
4370,1966,Graduation,couple,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Together,88,6,9.77777777777778,0,Wednesday,3623.5,47,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
10573,1953,Graduation,single,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,Divorced,421,17,23.38888888888889,1,Monday,5212.583333333333,60,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
3712,1959,Graduation,single,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,Divorced,259,11,21.58333333333333,1,Wednesday,4361.0,54,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
6637,1988,Graduation,single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,Single,1117,14,74.46666666666667,0,Saturday,5579.25,25,Jeune (18-25),2,Grand Dépensier,0.5,1.8333333333333333
3152,1957,Graduation,couple,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Together,89,6,9.88888888888889,0,Tuesday,2174.25,57,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
5610,1965,Graduation,couple,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Together,36,4,6.0,0,Monday,2788.0,49,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
6460,1982,Graduation,couple,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Married,57,5,8.142857142857142,0,Saturday,2393.1666666666665,31,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
1349,1970,Graduation,couple,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,Married,148,7,18.5,0,Monday,4203.916666666667,44,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
1880,1959,PhD,couple,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,Together,93,6,11.625,0,Thursday,4461.416666666667,55,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
641,1967,Graduation,single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,Single,119,6,17.0,1,Friday,4339.5,47,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
8717,1975,PhD,couple,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,Married,1835,27,65.53571428571429,0,Wednesday,6702.25,37,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
10314,1948,PhD,couple,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,Married,1318,24,52.72,2,Sunday,6986.416666666667,64,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
10854,1970,PhD,couple,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Married,45,5,6.428571428571429,0,Friday,3237.75,44,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
10492,1959,Graduation,couple,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,Together,10,3,2.5,0,Tuesday,3190.4166666666665,55,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
6935,1951,2n Cycle,couple,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,Married,978,24,39.12,1,Sunday,6541.416666666667,62,Senior (51-65),1,Moyens Dépensier,0.5,1.8333333333333333
7698,1976,PhD,couple,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,Married,191,9,19.1,0,Sunday,4304.166666666667,38,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
3559,1988,2n Cycle,couple,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Married,57,6,6.333333333333333,0,Saturday,1354.0,26,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
10562,1946,Master,couple,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,Married,1033,23,43.04166666666666,0,Saturday,5569.583333333333,67,Vétéran (65+),3,Moyens Dépensier,0.5,1.8333333333333333
10796,1984,Master,couple,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,Married,66,5,11.0,0,Wednesday,2539.75,30,Adulte (26-35),3,Petits Dépensier,0.5,1.8333333333333333
2563,1961,Basic,couple,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Married,43,5,7.166666666666667,0,Sunday,2354.083333333333,53,Senior (51-65),0,Petits Dépensier,0.5,1.8333333333333333
3518,1983,Graduation,couple,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,Married,50,4,10.0,0,Wednesday,2105.9166666666665,29,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
5823,1970,PhD,single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,Single,39,5,5.571428571428571,0,Saturday,2691.9166666666665,44,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
3934,1966,Graduation,couple,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,Married,608,16,33.77777777777778,0,Friday,5107.166666666667,47,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
6982,1976,Graduation,couple,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,Married,1581,23,65.875,0,Tuesday,6172.333333333333,37,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
6431,1964,PhD,couple,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Married,68,5,9.714285714285714,0,Saturday,3813.25,49,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
9733,1978,Basic,couple,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,Together,80,4,16.0,1,Sunday,2073.5,34,Adulte (26-35),0,Moyens Dépensier,0.5,1.8333333333333333
5602,1989,PhD,couple,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,Together,1282,27,45.785714285714285,0,Friday,5581.083333333333,24,Jeune (18-25),4,Grand Dépensier,0.5,1.8333333333333333
1324,1988,Graduation,couple,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Married,91,6,11.375,0,Thursday,3239.333333333333,25,Jeune (18-25),2,Moyens Dépensier,0.5,1.8333333333333333
326,1973,Graduation,couple,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,Married,315,12,19.6875,0,Monday,4262.333333333333,40,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
7224,1977,Graduation,couple,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,Married,31,4,5.166666666666667,0,Sunday,2612.75,36,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
6999,1980,Master,couple,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,Married,834,22,36.26086956521739,0,Tuesday,5805.083333333333,34,Adulte (26-35),3,Moyens Dépensier,0.5,1.8333333333333333
9938,1954,Graduation,couple,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,Married,1600,16,94.11764705882354,1,Thursday,6672.25,59,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
